population
2251.9399999999605
1245.5199999999888
968.0800000000253
709.4299999999909
250.45999999998622
923.369999999989
709.7099999999159
1072.5399999999975
405.8500000003358
396.0199999999742
665.1099999999891
387.57999999998697
385.7799999999949
422.66000000000247
283.5099999999826
137.9499999999964
383.5599999999884
278.0199999999947
123.18999999767347
375.0399999999834
563.5799999999974
356.8499999999654
481.7599999999906
422.80999999998824
236.96000000002041
214.9400000000199
52.58999999996623
484.2199999999798
364.0199999999768
217.17000000001298
305.02999999999383
215.29000000000005
168.46000000001192
211.42999999999054
152.89999999999395
23.13
762.3199999999399
620.7399999999695
316.28999999990504
165.5099999996081
122.64999999885244
217.17000000008142
362.7499999999464
194.54999999988792
232.0299999999606
137.57999999995226
99.35000000017743
320.4699999999087
354.55999999997505
312.4499999999655
719.409999999951
484.56999999982617
290.3299999999537
101.55999999997151
265.8199999999652
179.75999999997296
239.80999999997508
253.40999999997217
277.25999999996594
1015.2999999999099
586.7999999999548
236.3199999999805
110.76999999998834
196.35999999998108
340.54999999995823
119.70999999999079
305.3099999999884
142.13999999995644
329.9699999999783
217.48999999994507
591.739999999964
101.25999999999105
2306.809999999974
774.5699999999952
600.1600000001793
862.9499999999775
464.09999999995114
1051.4999999998854
679.9800000000135
391.0900000000064
484.88999999997634
677.7200000000023
397.68000000001655
263.04000000001173
413.56000000003615
476.4599999999827
874.939999999967
768.4699999999734
962.30999999998
455.0699999999706
294.24999999993764
496.1199999999456
541.0599999999752
237.16999999942303
108.23000000001255
605.7799999999452
261.7999999999688
593.6999999999929
245.59999999996413
341.3000000000012
277.9000000000025
97.50000000027428
216.30000000000345
34.900000000105955
581.1999999999782
183.19999999996475
398.69999999997395
810.0999999999832
540.1999999999849
611.2999999999797
521.1999999999815
190.39999999998878
258.1999999999839
761.6399999999124
309.6300000005467
327.94999999998
300.4399999999756
862.9499999999799
531.0999999999658
314.6499999999727
306.04999999997017
332.2999999999622
551.5599999999519
108.65000000013184
235.54999999998574
522.9799999999875
163.9899999999877
62.39000000014271
886.9399999999798
531.1299999999791
592.059999999974
441.32999999997844
705.2699999999724
633.099999999995
823.209999999986
402.96000000009275
377.8299999999702
155.22999999992712
648.5199999999508
860.3199999999853
810.2899999999568
505.32000000022225
232.17999999998645
231.80999999998727
961.2400000000055
508.5199999999878
537.6899999993151
326.5499999999825
833.6799999999961
1063.6999999999882
503.71999999988446
705.0499999999874
540.5399999999817
546.3799999999495
207.00999999999217
620.8799999999828
404.0899999999924
364.74999999998084
480.8199999999949
269.11000000008556
273.4899999999952
1076.399999999991
776.5499999999785
660.9699999999857
945.4199999999792
773.1699999999887
115.87000000008172
960.0999999999772
293.0299999999824
384.1799999999938
456.0699999999937
600.1299999999898
154.96999999999534
337.4699999999891
531.5499999999761
619.26999999998
666.3099999999777
296.3599999999688
266.3199999999945
379.1299999999938
167.5999999999945
144.71999999999602
190.19000000003422
7.61
754.5099999999862
435.65999999995046
424.95999999998463
764.2499999999708
757.2799999999829
597.8899999999443
621.8199999999889
197.7499999999832
481.40999999999093
508.279999999982
568.11999999998
524.2899999999906
428.6599999999892
305.0499999999853
1320.179999999959
332.75999999998464
1085.889999999993
206.1199999999914
587.4000000000703
767.7300000000477
494.9899999999764
747.0299999998863
631.8799999999579
441.90999999996563
509.7999999999722
474.10999999997415
343.6699999999893
345.39999999997633
292.27999999995325
419.93999999997163
771.9200000002184
362.1899999999939
317.0799999999842
637.7999999999727
286.1099999999813
716.2599999999766
425.96999999999014
524.8999999999762
338.3199999999715
157.030000000074
134.9900000000796
358.0699999999767
461.9799999999742
598.8399999999756
396.7799999999877
245.50999999998896
387.01999999998515
260.0699999999781
249.5299999999861
209.51999999999046
116.84000000007951
99.14999999996638
143.32999999998927
149.61000000004776
98.41999999999454
102.04000000005114
102.86000000008043
89.13000000008088
28.46
25.69
95.01000000008088
92.88999999999302
16.79
22.38
95.97999999999382
32.04
14.67
17.4
3067.519999999992
1454.8599999999926
316.19000000008236
169.71000000006322
471.9399999999938
411.6799999999898
511.4899999999788
298.50999999998925
375.35999999999564
420.37999999999505
320.47999999998757
677.959999999986
291.94999999995036
497.2999999999895
370.6499999999949
596.9099999999962
145.83000000000476
378.47999999999365
414.81000000008186
138.17000000000056
157.49000000000004
503.3799999999218
482.55999999999074
335.21999999996194
662.7999999999871
279.8299999999863
703.7399999999881
359.3299999999876
330.68999999998255
398.1599999999832
373.20999999998696
693.2999999999835
635.5999999999709
280.0999999996178
300.6999999999365
571.3999999999779
174.59999999993195
304.3999999997326
293.0999999999151
318.4999999999577
500.1999999999687
401.8999999999832
162.10000000898384
395.69999999997276
169.40000000016937
103.49999999996315
89.69999999987012
104.23999999999334
65.4199999999922
114.050000000001
19.51
32.89
94.53000000000075
9.55
1050.3999999999905
35.839999999997595
361.76999999998907
441.17999999998506
480.3099999999825
204.4000000000022
345.5199999999956
375.04000000000894
313.0899999999916
283.8699999999844
410.32000000003757
23.19
34.11000000000017
120.78000000000209
376.349999999983
131.41000000000182
69.85000000000065
157.10000000000136
59.49000000000241
171.02000000000243
224.3600000000376
306.86999999998426
242.97000000001734
117.21000000000062
269.1700000000013
133.37999999999684
27.33
25.67
39.25999999999944
18.16
86.1399999999998
76.23000000000279
149.21000000000117
67.6500000000809
77.2800000000002
72.7200000000006
57.980000000000125
359.33000000001033
37.00000000004184
110.56000000000274
44.539999999980466
191.15000000000626
94.45999999999816
79.53999999999753
186.99000000000677
34.6600000000002
347.8400000000043
151.34000000000214
296.96000000013146
172.01999999988368
108.63000000001381
290.4000000000853
19.1
14.26
9.64
10.47
2.04
5.47
6.95
6.34
2363.5099999999447
758.0600000000782
150.31000000007398
